Frame,FSPP_Lig1_HB_Count,FSPP_Lig2_HB_Count
1609,327,327
1610,327,327
1611,318,318
1612,326,326
1613,322,322
1614,323,323
1615,335,335
1616,330,330
1617,338,338
1618,318,318
1619,309,309
1620,320,320
1621,317,317
1622,316,316
1623,329,329
1624,321,321
1625,325,325
1626,326,326
1627,328,328
1628,340,340
1629,321,321
1630,326,326
1631,324,324
1632,337,337
1633,328,328
1634,317,317
1635,324,324
1636,323,323
1637,335,335
1638,320,320
1639,335,335
1640,307,307
1641,320,320
1642,330,330
1643,316,316
1644,329,329
1645,324,324
1646,318,318
1647,321,321
1648,338,338
1649,332,332
1650,323,323
1651,327,327
1652,322,322
1653,336,336
1654,338,338
1655,322,322
1656,322,322
1657,311,311
1658,322,322
1659,318,318
1660,332,332
1661,320,320
1662,315,315
1663,329,329
1664,324,324
1665,317,317
1666,310,310
1667,340,340
1668,318,318
1669,325,325
1670,328,328
1671,325,325
1672,321,321
1673,327,327
1674,329,329
1675,332,332
1676,328,328
1677,340,340
1678,337,337
1679,332,332
1680,340,340
1681,329,329
1682,350,350
1683,338,338
1684,343,343
1685,336,336
1686,324,324
1687,327,327
1688,343,343
1689,335,335
1690,334,334
1691,322,322
1692,340,340
1693,333,333
1694,318,318
1695,319,319
1696,324,324
1697,327,327
1698,324,324
1699,322,322
1700,319,319
1701,320,320
1702,327,327
1703,331,331
1704,325,325
1705,314,314
1706,327,327
1707,319,319
1708,335,335
1709,330,330
1710,316,316
1711,321,321
1712,320,320
1713,324,324
1714,321,321
1715,335,335
1716,321,321
1717,335,335
1718,328,328
1719,328,328
1720,318,318
1721,319,319
1722,314,314
1723,314,314
1724,316,316
1725,317,317
1726,319,319
1727,318,318
1728,319,319
1729,331,331
1730,322,322
1731,318,318
1732,326,326
1733,304,304
1734,324,324
1735,321,321
1736,305,305
1737,316,316
1738,319,319
1739,326,326
1740,316,316
1741,322,322
1742,318,318
1743,328,328
1744,315,315
1745,327,327
1746,325,325
1747,310,310
1748,318,318
1749,322,322
1750,313,313
1751,314,314
1752,322,322
1753,314,314
1754,314,314
1755,327,327
1756,321,321
1757,313,313
1758,310,310
1759,313,313
1760,317,317
1761,322,322
1762,322,322
1763,325,325
1764,329,329
1765,331,331
1766,319,319
1767,328,328
1768,326,326
1769,324,324
1770,319,319
1771,322,322
1772,333,333
1773,332,332
1774,321,321
1775,333,333
1776,322,322
1777,323,323
1778,326,326
1779,325,325
1780,309,309
1781,320,320
1782,327,327
1783,320,320
1784,320,320
1785,333,333
1786,318,318
1787,323,323
1788,325,325
1789,313,313
1790,320,320
1791,321,321
1792,327,327
1793,329,329
1794,318,318
1795,320,320
1796,310,310
1797,319,319
1798,318,318
1799,322,322
1800,336,336
1801,327,327
1802,318,318
1803,333,333
1804,315,315
1805,317,317
1806,328,328
1807,327,327
1808,312,312
1809,306,306
1810,324,324
1811,318,318
1812,319,319
1813,323,323
1814,315,315
1815,327,327
1816,325,325
1817,323,323
1818,321,321
1819,308,308
1820,318,318
1821,318,318
1822,314,314
1823,330,330
1824,324,324
1825,325,325
1826,325,325
1827,312,312
1828,327,327
1829,319,319
1830,329,329
1831,313,313
1832,326,326
1833,321,321
1834,337,337
1835,325,325
1836,318,318
1837,312,312
1838,323,323
1839,328,328
1840,322,322
1841,322,322
1842,318,318
1843,327,327
1844,314,314
1845,317,317
1846,309,309
1847,319,319
1848,315,315
1849,318,318
1850,322,322
1851,323,323
1852,332,332
1853,318,318
1854,319,319
1855,320,320
1856,336,336
1857,323,323
1858,327,327
1859,307,307
1860,311,311
1861,316,316
1862,313,313
1863,323,323
1864,321,321
1865,323,323
1866,315,315
1867,317,317
1868,314,314
1869,333,333
1870,329,329
1871,321,321
1872,316,316
1873,318,318
1874,325,325
1875,324,324
1876,307,307
1877,335,335
1878,320,320
1879,312,312
1880,321,321
1881,327,327
1882,322,322
1883,328,328
1884,321,321
1885,316,316
1886,326,326
1887,317,317
1888,323,323
1889,329,329
1890,318,318
1891,319,319
1892,327,327
1893,325,325
1894,327,327
1895,317,317
1896,316,316
1897,325,325
1898,316,316
1899,330,330
1900,333,333
1901,322,322
1902,319,319
1903,330,330
1904,315,315
1905,326,326
1906,315,315
1907,321,321
1908,329,329
1909,321,321
1910,325,325
1911,306,306
1912,322,322
1913,321,321
1914,332,332
1915,324,324
1916,320,320
1917,325,325
1918,320,320
1919,328,328
1920,324,324
1921,327,327
1922,331,331
1923,327,327
1924,328,328
1925,335,335
1926,326,326
1927,334,334
1928,319,319
1929,319,319
1930,324,324
1931,316,316
1932,314,314
1933,317,317
1934,315,315
1935,321,321
1936,307,307
1937,318,318
1938,322,322
1939,322,322
1940,329,329
1941,322,322
1942,330,330
1943,319,319
1944,334,334
1945,322,322
1946,321,321
1947,324,324
1948,330,330
1949,328,328
1950,313,313
1951,327,327
1952,326,326
1953,314,314
1954,325,325
1955,325,325
1956,334,334
1957,322,322
1958,323,323
1959,326,326
1960,323,323
1961,330,330
1962,327,327
1963,330,330
1964,329,329
1965,321,321
1966,327,327
1967,319,319
1968,328,328
1969,325,325
1970,321,321
1971,324,324
1972,318,318
1973,317,317
1974,332,332
1975,319,319
1976,324,324
1977,326,326
1978,311,311
1979,313,313
1980,322,322
1981,304,304
1982,330,330
1983,316,316
1984,326,326
1985,328,328
1986,317,317
1987,327,327
1988,326,326
1989,337,337
1990,321,321
1991,325,325
1992,329,329
1993,326,326
1994,319,319
1995,321,321
1996,323,323
1997,321,321
1998,318,318
1999,344,344
2000,323,323
2001,317,317
2002,329,329
2003,332,332
2004,339,339
2005,333,333
2006,321,321
2007,341,341
2008,334,334
2009,334,334
2010,337,337
2011,325,325
2012,328,328
2013,329,329
2014,335,335
2015,334,334
2016,326,326
2017,322,322
2018,327,327
2019,325,325
2020,318,318
2021,338,338
2022,315,315
2023,327,327
2024,329,329
2025,329,329
2026,325,325
2027,318,318
2028,322,322
2029,317,317
2030,321,321
2031,326,326
2032,320,320
2033,333,333
2034,323,323
2035,328,328
2036,322,322
2037,322,322
2038,313,313
2039,338,338
2040,333,333
2041,322,322
2042,328,328
2043,317,317
2044,322,322
2045,322,322
2046,331,331
2047,330,330
2048,324,324
2049,332,332
2050,329,329
2051,339,339
2052,332,332
2053,341,341
2054,327,327
2055,329,329
2056,337,337
2057,330,330
2058,330,330
2059,324,324
2060,330,330
2061,320,320
2062,313,313
2063,310,310
2064,311,311
2065,316,316
2066,320,320
2067,314,314
2068,317,317
2069,329,329
2070,335,335
2071,326,326
2072,321,321
2073,327,327
2074,316,316
2075,310,310
2076,326,326
2077,321,321
2078,316,316
2079,324,324
2080,330,330
2081,317,317
2082,313,313
2083,325,325
2084,335,335
2085,328,328
2086,330,330
2087,328,328
2088,316,316
2089,316,316
2090,323,323
2091,322,322
2092,332,332
2093,324,324
2094,325,325
2095,316,316
2096,321,321
2097,326,326
2098,322,322
2099,335,335
2100,324,324
2101,319,319
2102,329,329
2103,332,332
2104,327,327
2105,324,324
2106,320,320
2107,324,324
2108,313,313
2109,329,329
2110,319,319
2111,321,321
2112,320,320
2113,329,329
2114,324,324
2115,322,322
2116,323,323
